timestamp,c,h,l,o
2017-01-04 12:00:00,1090.5792316345219,1094.0192157313645,1080.615797394342,1080.615797394342
2017-01-04 13:00:00,1096.393995258577,1096.393995258577,1087.8162375012798,1089.866426861494
2017-01-04 14:00:00,1087.6002532350008,1095.2769709105796,1068.3497477578483,1095.2769709105796
2017-01-04 15:00:00,1088.0879123857592,1089.485438895282,1086.3197997063946,1087.1750727204048
2017-01-04 16:00:00,1102.6326035702214,1102.6326035702214,1088.0022107703148,1088.0022107703148
2017-01-04 17:00:00,1126.756863033998,1127.7758874470026,1101.0383568811653,1101.0383568811653
2017-01-04 18:00:00,1135.7435948959192,1138.3190769805976,1131.2812261228328,1133.5684628928502
2017-01-04 19:00:00,1113.755198806404,1135.4425546235627,1101.284722253029,1135.4425546235627
2017-01-04 20:00:00,1099.9879065793443,1131.1748689793185,1099.9879065793443,1125.1535047386237
2017-01-04 21:00:00,1089.459905311238,1105.774520283157,1086.2315911167898,1086.6204786791284
2017-01-04 22:00:00,1126.1272581044745,1126.1272581044745,1092.0004416980366,1092.0004416980366
2017-01-04 23:00:00,1120.5665806362426,1134.9444891221326,1120.5665806362426,1131.8379467399907
2017-01-05 00:00:00,1085.1499203650778,1126.492066990607,1085.1499203650778,1122.5384449948128
2017-01-05 01:00:00,1116.5521234516966,1116.5521234516966,1089.9986399032894,1095.1222228754687
2017-01-05 02:00:00,1110.7217194627333,1117.4957351164423,1110.7217194627333,1113.1194475143436
2017-01-05 03:00:00,1123.7360471051782,1132.6960380086434,1119.3708978492318,1125.7291415375016
2017-01-05 04:00:00,1143.3897521857173,1143.3897521857173,1123.5512360997411,1133.07946706135
2017-01-05 05:00:00,1162.8185030634188,1165.815725821442,1137.0547703790255,1145.4572077115104
2017-01-05 06:00:00,1146.0249550516644,1168.4436733046928,1134.8127991757624,1159.8960953982996
2017-01-05 07:00:00,1146.8701219152015,1168.4859165216615,1132.1362629257026,1150.1633435722636
2017-01-05 08:00:00,1138.1938421161956,1147.4908206227838,1127.3972881841369,1144.8521905111888
2017-01-05 09:00:00,1079.7331108839826,1137.6825034014548,1070.3005078064662,1137.6825034014548
2017-01-05 10:00:00,1094.9797789194038,1110.1026767039104,1074.5692288864934,1074.5692288864934
2017-01-05 11:00:00,1099.275404584792,1105.86028061087,1090.0158441372541,1093.0788223030522
2017-01-05 12:00:00,982.9011534193901,1087.3446347059974,982.9011534193901,1080.143271549634
2017-01-05 13:00:00,958.4446909697606,993.5637830685257,892.9091002299872,993.5637830685257
2017-01-05 14:00:00,955.0411611162027,965.7623342823077,948.9924344704866,957.2148690122316
2017-01-05 15:00:00,993.6691566100943,994.9331430600428,952.8557146222124,957.5105417882263
2017-01-05 16:00:00,956.946910548784,999.5161269597254,953.1307481741134,991.5594736038344
2017-01-05 17:00:00,967.772181182932,970.8670658720777,959.7073164333403,964.1362306682497
2017-01-05 18:00:00,992.1950972395504,992.1950972395504,967.9282050732306,967.9282050732306
2017-01-05 19:00:00,968.2942883465275,992.9349630424298,957.1546651871753,992.9349630424298
2017-01-05 20:00:00,973.4491628791252,978.6425856176352,958.6749539031428,958.6749539031428
2017-01-05 21:00:00,971.0091909357848,972.1595644704788,963.2150819122147,972.1595644704788
2017-01-05 22:00:00,1011.5613623595293,1011.5613623595293,972.5933465733142,972.8727897734053
2017-01-05 23:00:00,1002.922542921884,1018.2084139443843,993.7363346704004,1012.5437537588367
2017-01-06 00:00:00,1020.5663199700502,1020.6506527384554,1004.7368525810716,1004.7368525810716
2017-01-06 01:00:00,1023.4165328892584,1029.2355417428948,1019.8144183962517,1022.8644398387066
2017-01-06 02:00:00,969.638266723974,1015.7628484131752,969.638266723974,1015.3975910011197
2017-01-06 03:00:00,982.3344940908447,982.3344940908447,962.7694392885593,962.7694392885593
2017-01-06 04:00:00,972.0921533599764,983.34284200514,968.9778340602022,981.0999020981646
2017-01-06 05:00:00,985.1964529324526,987.1549486922082,974.0328353337508,974.0328353337508
2017-01-06 06:00:00,981.4867019493373,983.3101632892927,976.6858939414404,981.339701446694
2017-01-06 07:00:00,984.4759945290332,987.4876903511583,978.7424038168576,984.3802063338136
2017-01-06 08:00:00,959.3462687261352,977.9936256878523,954.1056640313546,977.9936256878523
2017-01-06 09:00:00,931.4959543907963,965.0013473606862,915.4909257159493,959.7767319113773
2017-01-06 10:00:00,930.1744773510784,940.2587459004133,913.2611730977516,932.57366191074
2017-01-06 11:00:00,896.7382537978589,922.7644942501133,881.0295718233598,922.2082596685964
2017-01-06 12:00:00,888.7112767230291,894.0792439099466,881.8865572322052,888.3598768230329
2017-01-06 13:00:00,898.5515322795571,903.8947424826332,890.7494478715297,890.7494478715297
2017-01-06 14:00:00,905.3692315386099,905.3692315386099,884.0709084606839,903.5430547453263
2017-01-06 15:00:00,914.2313016064867,917.3583903223074,908.6934430487704,908.6934430487704
2017-01-06 16:00:00,904.0736344361417,919.1367291024916,904.0736344361417,916.522058392778
2017-01-06 17:00:00,915.0590165505316,915.0590165505316,905.5968345688024,905.5968345688024
2017-01-06 18:00:00,886.6187336640738,914.6231638918583,886.6187336640738,914.6231638918583
2017-01-06 19:00:00,892.1573673804863,901.8168867804784,890.1109438182913,891.2081679561336
2017-01-06 20:00:00,888.5768092999675,891.1861282112111,881.0857019136456,890.0310766367118
2017-01-06 21:00:00,898.1219733200621,905.3886436118963,886.4452492118975,886.4452492118975
2017-01-06 22:00:00,889.4985610548648,895.6341920629691,885.1993419724953,895.5397095693454
2017-01-06 23:00:00,893.5322212419583,894.2452339540771,881.5568248481758,890.1145546391119
2017-01-07 00:00:00,890.4241443928696,903.187941626715,890.4241443928696,894.5774861138161
2017-01-07 01:00:00,876.1300887194935,900.8975467975994,869.7002146448856,890.6829125268138
2017-01-07 02:00:00,851.6034530691629,873.8163758650743,827.2337698916227,873.8163758650743
2017-01-07 03:00:00,839.4452872359869,852.9044580836719,825.3649405598745,851.3072434042754
2017-01-07 04:00:00,841.6090094376526,841.6090094376526,823.7590404044082,840.1860243914045
2017-01-07 05:00:00,835.9599320317245,853.5638169016879,835.9599320317245,843.6564641791709
2017-01-07 06:00:00,841.1952393443489,847.6017879334751,835.6249089742054,835.6249089742054
2017-01-07 07:00:00,839.7247676925296,842.8118486251129,829.667307075325,836.8588237044223
2017-01-07 08:00:00,819.1612562909131,838.5722733122275,819.1612562909131,838.5722733122275
2017-01-07 09:00:00,879.0280248833168,879.0280248833168,814.7366394351999,814.7366394351999
2017-01-07 10:00:00,876.1474303737082,878.8224184732911,869.3975811031053,878.8224184732911
2017-01-07 11:00:00,877.1234818075357,882.1731449954111,874.4181817881296,882.1731449954111
2017-01-07 12:00:00,885.4286992008913,893.7793276958115,877.2592978297536,877.2592978297536
2017-01-07 13:00:00,879.2040124134419,884.8612624645857,865.4726056023218,884.8612624645857
2017-01-07 14:00:00,893.3120462760303,893.3120462760303,873.3745146895667,873.3745146895667
2017-01-07 15:00:00,890.5724457109462,890.5724457109462,884.9134394468373,888.4929742480475
2017-01-07 16:00:00,898.111470876134,902.8568875425177,895.1712444323251,895.1712444323251
2017-01-07 17:00:00,903.0790379341464,903.9745889015843,899.9688928994133,899.9922893889943
2017-01-07 18:00:00,897.5730020341243,905.5169209604917,886.7802442733464,904.1629071402933
2017-01-07 19:00:00,892.0283193505078,903.3611396085286,892.0283193505078,899.076066657041
2017-01-07 20:00:00,893.7784329661696,897.4602236450667,891.6803674859362,891.6803674859362
2017-01-07 21:00:00,893.2969390552748,897.2429987744001,889.1857816134308,894.7227898848781
2017-01-07 22:00:00,902.0085448088603,906.087282645543,892.5778410181607,897.1466383453293
2017-01-07 23:00:00,906.0237000544817,906.3353837713244,896.0042491548314,896.0042491548314
2017-01-08 00:00:00,901.9162596101207,907.0522762412312,901.9162596101207,906.9979620922344
2017-01-08 01:00:00,905.3813828531696,905.3813828531696,902.011518104234,904.0339532219637
2017-01-08 02:00:00,925.888530479451,925.888530479451,901.510192534832,901.8167796858389
2017-01-08 03:00:00,926.2767106890817,927.3235832708783,917.2453506180568,923.1879864365784
2017-01-08 04:00:00,943.9477153544859,943.9477153544859,923.4655782800696,923.4655782800696
2017-01-08 05:00:00,939.6492419461704,949.2513933722099,928.5397159567135,942.2607520448835
2017-01-08 06:00:00,940.2722820244321,945.928409059594,935.0263924670978,940.5595640709964
2017-01-08 07:00:00,932.6099686688623,944.1558440644168,932.6099686688623,934.192421033199
2017-01-08 08:00:00,932.9175841061412,935.4124202650273,928.402959110424,929.169760835303
2017-01-08 09:00:00,934.4266953833328,935.360165406426,931.5073000016927,932.7359177095019
2017-01-08 10:00:00,931.0263207967861,933.0410713886353,928.7403228063921,931.8300707120551
2017-01-08 11:00:00,913.4534320168073,934.4690305306157,913.4534320168073,934.4690305306157
2017-01-08 12:00:00,913.7036261384557,919.916070885786,911.4600891927732,911.4600891927732
2017-01-08 13:00:00,921.5395384017323,929.9022906801364,913.6516385677548,913.6516385677548
2017-01-08 14:00:00,921.7439425846616,930.0239875182913,916.0323415909157,923.3716186279472
2017-01-08 15:00:00,912.74712712206,921.6908728405656,898.849846250307,921.6908728405656
2017-01-08 16:00:00,904.798726809727,911.3691909020654,902.1499219689985,909.5632381263324
2017-01-08 17:00:00,908.6225202053287,908.6225202053287,889.0861363722255,904.2142192590628
2017-01-08 18:00:00,908.5044940572838,915.2443451937908,904.7451526019196,906.091426712782
2017-01-08 19:00:00,910.747147939931,913.4428299753537,902.8229118730063,909.98962166391
2017-01-08 20:00:00,914.7418271355203,916.5180872706115,904.3016015551668,904.3016015551668
2017-01-08 21:00:00,917.500285994926,921.552639548816,913.6157807702547,915.7764173601784
2017-01-08 22:00:00,918.0366389914682,920.6958497297594,904.769381669262,910.6314569221116
2017-01-08 23:00:00,920.0144439293052,920.0144439293052,912.1118267547445,914.1982586662798
2017-01-09 00:00:00,898.0520209775232,921.0360555538458,894.6995038598718,921.0360555538458
2017-01-09 01:00:00,886.7588596362169,900.0532748171647,886.7251178950952,888.2071450855171
2017-01-09 02:00:00,896.4315745254158,897.686604250253,886.2718190160742,886.4043379599314
2017-01-09 03:00:00,897.5971108746303,898.4617381399419,890.4214253146588,894.0986599014823
2017-01-09 04:00:00,895.8963190245403,898.1416516254109,890.2831242685617,896.691017835777
2017-01-09 05:00:00,898.7330033122514,898.7330033122514,893.6555253743312,895.7648957250519
2017-01-09 06:00:00,896.5554291862958,901.1296023753335,896.5554291862958,897.65411720519
2017-01-09 07:00:00,885.8255613701016,898.5806375201786,885.8255613701016,896.4402095767857
2017-01-09 08:00:00,891.8022146253168,893.2508719861107,887.1211290363605,887.1211290363605
2017-01-09 09:00:00,887.1775547077596,889.362250918595,883.591131109976,889.362250918595
2017-01-09 10:00:00,902.1773082191256,904.8364128082527,884.1383309842431,884.1383309842431
2017-01-09 11:00:00,905.6178902879157,908.028959485388,902.8242684176836,903.8389245866858
2017-01-09 12:00:00,906.3632383054196,908.6924339403728,903.6157441073567,903.6157441073567
2017-01-09 13:00:00,902.6297190381239,906.6629463721448,902.6297190381239,906.545027024347
2017-01-09 14:00:00,901.5779611802867,904.3328834111733,900.8152194152427,902.2583918741476
2017-01-09 15:00:00,901.690289414907,903.4421194736293,901.690289414907,902.3279511628388
2017-01-09 16:00:00,892.2356674702365,900.5364550453226,890.6894446288637,900.5364550453226
2017-01-09 17:00:00,893.2091797167647,894.5139421677072,891.6471391750669,892.3960238525651
2017-01-09 18:00:00,892.1147708039093,893.0280013641977,888.8392175410153,891.0359844103427
2017-01-09 19:00:00,894.1059351546887,894.4449599720987,889.550001148187,889.550001148187
2017-01-09 20:00:00,896.7349226358892,897.8701441680828,894.0542829683191,895.2831247560109
2017-01-09 21:00:00,899.9583187681097,900.5237202969977,895.0293673621668,896.6228915798732
2017-01-09 22:00:00,899.5394879852021,900.8560630974983,895.277357460522,899.9438517623097
2017-01-09 23:00:00,901.6846047662914,904.2366504640472,897.9405552598255,901.0785553717062
2017-01-10 00:00:00,904.1579013048616,904.1579013048616,900.2959427474235,900.5790416087027
2017-01-10 01:00:00,906.6486705492282,910.9769410340961,905.7510348118359,905.7510348118359
2017-01-10 02:00:00,908.7579811283317,911.23000553966,906.6588315439664,907.5491183103786
2017-01-10 03:00:00,905.1419597732288,909.0930451051466,904.8620620210844,906.3810422709308
2017-01-10 04:00:00,902.7302115757595,904.3284656566592,895.5580514085588,904.3284656566592
2017-01-10 05:00:00,898.9019168602078,903.5071284654962,896.6862698411035,901.654893874868
2017-01-10 06:00:00,897.6015301502339,904.6796322145807,895.2163300543217,896.727311383063
2017-01-10 07:00:00,899.7043731344113,903.5262942006337,897.9826200103996,897.9826200103996
2017-01-10 08:00:00,908.4775816528587,908.4775816528587,900.798306078025,900.798306078025
2017-01-10 09:00:00,910.0331260232697,910.1871344647227,904.2099850987064,906.4647153503128
2017-01-10 10:00:00,914.3913495359295,914.3913495359295,907.9649036725964,907.9649036725964
2017-01-10 11:00:00,906.4425214727974,912.3669536833148,902.9143729199648,911.2942930197078
2017-01-10 12:00:00,908.8394661980341,909.2980270370704,902.4820638897536,903.0541221297749
2017-01-10 13:00:00,904.3472380720833,910.5990565146598,904.3472380720833,909.574529983958
2017-01-10 14:00:00,900.044509566914,907.0437445109926,899.7468464456327,906.9580578815877
2017-01-10 15:00:00,903.4415000971812,903.4415000971812,901.069027469882,901.2392954253884
2017-01-10 16:00:00,903.8178239841636,903.9254577181972,902.6917420092757,903.571165296264
2017-01-10 17:00:00,904.3565544329429,904.4723841013792,901.5894689083354,903.8094465892732
2017-01-10 18:00:00,903.847728152906,904.4256513636076,901.9617533109773,904.4256513636076
2017-01-10 19:00:00,902.6865666766076,904.2089639768268,902.230740730486,903.1821138346808
2017-01-10 20:00:00,905.5886288108638,905.5886288108638,902.6155963414303,904.0249086295556
2017-01-10 21:00:00,908.4626013439278,909.5701736220468,906.4982636521614,906.8158329190512
2017-01-10 22:00:00,906.1132478296107,910.5214511077776,906.1132478296107,909.4498789128353
2017-01-10 23:00:00,905.3372890525113,907.8620698439024,905.1313711816852,906.2140620088229
2017-01-11 00:00:00,906.4708978350943,907.9213095143086,906.1613401436523,906.5421154831886
2017-01-11 01:00:00,909.579085769162,910.26380268986,907.257340566396,907.257340566396
2017-01-11 02:00:00,911.6600288196547,912.4954174685105,909.9975217721742,910.763349244516
2017-01-11 03:00:00,910.1705169045416,911.5117076068992,909.7425033139183,911.2994822523312
2017-01-11 04:00:00,909.0363484430612,912.5101978329573,909.0363484430612,911.8888805259936
2017-01-11 05:00:00,919.9018924787043,920.2215236991137,911.3436200322548,911.3436200322548
2017-01-11 06:00:00,915.8966757826013,921.98568220856,915.8966757826013,920.2786930935977
2017-01-11 07:00:00,914.9174091282737,915.8346145432216,913.6822407198919,915.3054517506288
2017-01-11 08:00:00,914.2355755323937,914.3036793655493,909.674875699081,913.1857039040544
2017-01-11 09:00:00,865.7530867613814,911.2619325141713,852.2256449264032,911.2619325141713
2017-01-11 10:00:00,867.1788864624177,874.0184058871364,865.0475570928978,867.2300374882581
2017-01-11 11:00:00,844.4379618135165,870.5088978331422,833.1160432692575,870.5088978331422
2017-01-11 12:00:00,812.1365871413353,824.5559762543531,798.4641031049675,824.5559762543531
2017-01-11 13:00:00,814.65437003028,820.8928156383556,794.3076182503114,807.9703895980615
2017-01-11 14:00:00,812.5648128106417,817.592315147425,804.955142463096,817.592315147425
2017-01-11 15:00:00,798.6093326708835,810.8325505404431,798.1710217844746,810.8325505404431
2017-01-11 16:00:00,811.0111381776762,811.0111381776762,796.2382336424834,797.9958033543919
2017-01-11 17:00:00,767.3193992832691,808.343261157599,762.0617330985898,808.343261157599
2017-01-11 18:00:00,781.3509225026958,782.3102429527638,770.9020290234705,778.6080560801279
2017-01-11 19:00:00,805.6168940946104,814.5584261016584,777.4368126978097,777.4368126978097
2017-01-11 20:00:00,790.0312000350431,806.2775311866224,786.5420018145343,804.6558459148422
2017-01-11 21:00:00,788.4858352398985,797.5618725515376,783.0226326058458,789.5050985034708
2017-01-11 22:00:00,790.7744704229845,796.0917766776671,788.4908091045095,791.0252955456797
2017-01-11 23:00:00,788.6627243239802,800.0111198174358,788.6627243239802,791.6791130281829
2017-01-12 00:00:00,773.9837495146169,781.1914576305593,763.1827991241374,781.1914576305593
2017-01-12 01:00:00,769.1028888626233,778.3686119725505,763.5553442863553,769.6647405281468
2017-01-12 02:00:00,765.7274428747465,778.2668846038467,765.7274428747465,770.2623162562535
2017-01-12 03:00:00,776.4394182563367,781.6743106106198,764.8126423127783,770.0193241613408
2017-01-12 04:00:00,774.1277538496226,777.2496203815732,766.8077072570239,776.3053866578713
2017-01-12 05:00:00,762.3025635058957,778.9703007629226,762.3025635058957,774.0337366047912
2017-01-12 06:00:00,768.8786774260527,773.0734670367908,759.1626945936357,770.0087436492041
2017-01-12 07:00:00,758.1656556217149,768.5444092248082,753.0085954310189,768.4279550678227
2017-01-12 08:00:00,764.4514502225377,768.5240919205594,756.0009178373991,758.5675511882001
2017-01-12 09:00:00,761.4129931686869,764.6995338282953,757.8331595287642,763.9919819456651
2017-01-12 10:00:00,770.4420484738112,770.4420484738112,761.8939024598302,761.8939024598302
2017-01-12 11:00:00,767.8903225320336,779.7662969770781,764.7115123388419,777.2588927099713
2017-01-12 12:00:00,771.7734711383412,773.8171340442195,769.4103376028436,769.4103376028436
2017-01-12 13:00:00,780.8985102074921,782.4051450918637,773.5997562425371,773.5997562425371
2017-01-12 14:00:00,781.1011737357171,783.0209221948012,780.5497322180701,782.6218693450962
2017-01-12 15:00:00,795.9687347041499,800.1633783730279,785.387333561022,785.387333561022
2017-01-12 16:00:00,807.414075437368,810.3035627130412,798.0995870114264,798.0995870114264
2017-01-12 17:00:00,808.1400265623404,808.4943961980409,803.3059097212179,805.8070695806897
2017-01-12 18:00:00,809.8692366985102,809.8692366985102,805.107822988093,807.9913485719693
2017-01-12 19:00:00,820.3030228176236,820.3030228176236,808.6259634562894,808.6259634562894
2017-01-12 20:00:00,821.3996098070477,826.4406299767777,817.9133496129701,819.0384662860038
2017-01-12 21:00:00,831.1623521368034,833.2277573214756,822.756083508769,822.756083508769
2017-01-12 22:00:00,818.1377567705433,836.0107585615884,811.011526707133,832.9684822230992
2017-01-12 23:00:00,810.6206346707453,820.5503593890343,805.8471847093573,818.4618115758617
2017-01-13 00:00:00,811.5310540018739,813.0813681148622,808.5308787206809,810.7780136842732
2017-01-13 01:00:00,812.3552410789073,816.2527423723288,810.1341218982878,812.369281203008
2017-01-13 02:00:00,812.2645553821313,816.4407789171034,811.5147937835992,813.4321076409511
2017-01-13 03:00:00,797.7640959601628,814.5547148313029,797.7640959601628,814.5547148313029
2017-01-13 04:00:00,793.6984756652603,800.8100465576317,789.2284551297574,792.3448737511737
2017-01-13 05:00:00,784.4372338459492,795.9115474569602,782.8792181796256,790.1838178769842
2017-01-13 06:00:00,788.3935110180325,796.7653910297861,786.0597698100177,787.4001867506915
2017-01-13 07:00:00,781.1250462929439,791.2360872799228,780.3924474573382,791.2360872799228
2017-01-13 08:00:00,789.5057200607678,791.6688224896131,783.15612300107,783.15612300107
2017-01-13 09:00:00,799.9859441298871,800.8473118069767,788.0471360189666,788.8790951384967
2017-01-13 10:00:00,796.4639702804808,804.5264606180102,796.3252086457434,799.0251825924611
2017-01-13 11:00:00,803.0739894256475,806.9894352291318,801.6833356610274,803.2154794040604
2017-01-13 12:00:00,800.0379600705941,804.0046288175604,795.3831983232809,804.0046288175604
2017-01-13 13:00:00,806.2639413118907,806.8318657438483,799.7506319875218,801.0201229379908
2017-01-13 14:00:00,812.6898615002078,814.954867427483,804.5414907815956,805.963068744392
2017-01-13 15:00:00,817.5741805558804,822.3881866056761,816.1002366859562,816.611060828587
2017-01-13 16:00:00,829.4935814741086,830.5780428692935,820.6491128033413,821.1843151645239
2017-01-13 17:00:00,827.609160106795,829.5395535564032,820.3758293350536,829.5395535564032
